1,1,54.64,60.83,121.27999999999999,58.21000000000001,1,1,1.0
1,2,315.3,0.0,395.44,110.6,1,1,1.0
1,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
2,1,37.67,58.4,118.24,58.220000000000006,1,1,1.0
2,2,315.3,0.0,394.78000000000003,110.6,1,1,1.0
2,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
3,1,20.69,55.98,115.21000000000001,58.21,1,1,1.0
3,2,315.3,0.0,394.11999999999995,110.6,1,1,1.0
3,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
4,1,7.7,52.74,108.8,56.589999999999996,1,1,1.0
4,2,315.3,0.0,393.46999999999997,110.6,1,1,1.0
4,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
5,1,3.85,49.51,93.25,54.949999999999996,1,1,1.0
5,2,315.3,0.0,392.81,110.6,1,1,1.0
5,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
6,1,0.0,46.28,77.7,53.31999999999999,1,1,1.0
6,2,315.3,0.0,392.15000000000003,110.6,1,1,1.0
6,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
7,1,0.0,46.28,57.1,53.31999999999999,1,1,1.0
7,2,315.3,0.0,391.48999999999995,110.6,1,1,1.0
7,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
8,1,0.0,46.28,45.0,53.31999999999999,1,1,1.0
8,2,315.3,0.0,390.83,110.6,1,1,1.0
8,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
9,1,0.0,46.28,25.6,33.92,1,1,1.0
9,2,315.3,0.0,390.17,110.6,1,1,1.0
9,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
10,2,315.3,0.0,389.52000000000004,110.6,1,1,1.0
10,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
11,4,870.82,179.68,89.17999999999995,87.32,1,1,1.0
11,2,315.3,0.0,388.85999999999996,110.6,1,1,1.0
11,3,96.97,0.0,219.63000000000002,60.8,1,1,1.0
12,4,827.77,169.67,132.23000000000002,95.50000000000003,1,1,1.0
12,2,315.3,0.0,388.2,110.6,1,1,1.0
